trade_date,stock,K,D,J,KDJ_label
20191213,600488.SH,49.76004055978635,43.91642055986224,61.447280559634564,金叉50+
20191213,600493.SH,74.1210190446436,73.75755827098271,74.84794059196537,金叉50+
20191213,600502.SH,55.3622274379395,45.52022521290883,75.04623188800085,金叉50+
20191213,600508.SH,66.80804777381697,62.77930226184183,74.86553879776726,金叉50+
20191213,600511.SH,45.993239754785186,44.2904096292017,49.39890000595217,金叉50
20191213,600512.SH,27.986534086571947,24.736717468031248,34.48616732365334,金叉40
20191213,600513.SH,40.849703467719664,39.93899930144257,42.67111180027385,金叉50
20191213,600517.SH,67.72880167550348,64.69823653251554,73.78993196147937,金叉50+
20191213,600530.SH,46.0593855783868,45.80658069829383,46.56499533857274,金叉50
20191213,600533.SH,71.77778707043646,66.36280998628541,82.60774123873856,金叉50+
20191213,600572.SH,20.69567417220642,17.543955420510695,26.999111675597867,金叉30
20191213,600575.SH,24.705307698324827,22.842405037827756,28.431113019318964,金叉30
20191213,600579.SH,26.501511526373918,25.582004573287833,28.340525432546087,金叉30
20191213,600581.SH,53.647661751144675,52.524049452382265,55.89488634866949,金叉50+
20191213,600594.SH,59.30824001921305,57.405002730410075,63.114714596819,金叉50+
20191213,600611.SH,68.82244882246772,60.22263803685445,86.02207039369426,金叉50+
20191213,600613.SH,61.285694397705576,60.5894836878962,62.678115817324326,金叉50+
20191213,600621.SH,50.3997081589398,43.90540246498821,63.38831954684299,金叉50+
20191213,600623.SH,69.0444829079499,62.11874177189302,82.89596518006367,金叉50+
20191213,600629.SH,69.87109066059126,65.49830241654753,78.61666714867872,金叉50+
20191213,600639.SH,73.18289286193989,67.94961544537934,83.64944769506101,金叉50+
20191213,600652.SH,86.30765709107955,83.51142743057973,91.9001164120792,金叉50+
20191213,600658.SH,67.72094466146216,66.08855984521357,70.98571429395932,金叉50+
20191213,600663.SH,45.37116159392158,40.06102431811377,55.99143614553718,金叉50+
20191213,600665.SH,71.65279451207094,65.57923792848858,83.79990767923564,金叉50+
20191213,600671.SH,55.79733657477664,55.18584492502631,57.02031987427729,金叉50+
20191213,600673.SH,37.58113519167985,33.30887183070473,46.12566191363008,金叉50
20191213,600675.SH,43.93437459320037,29.413858104163833,72.97540757127342,金叉50+
20191213,600679.SH,59.446893351585366,52.08705583012266,74.16656839451078,金叉50+
20191213,600691.SH,46.22872066254297,43.4513144214907,51.78353314464751,金叉50+
20191213,600694.SH,77.0159859142695,75.92582113347989,79.19631547584876,金叉50+
20191213,600705.SH,61.66012013258211,56.19645035437694,72.58745968899244,金叉50+
20191213,600713.SH,32.26978180236936,27.229872776906472,42.34959985329514,金叉50
20191213,600717.SH,65.2499988938694,62.08674243647143,71.57651180866533,金叉50+
20191213,600727.SH,44.02519234637032,36.857488932162205,58.36059917478654,金叉50+
20191213,600739.SH,38.81605607180939,27.64406793576747,61.16003234389324,金叉50+
20191213,600741.SH,24.46955084261572,18.72438571799627,35.959881091854626,金叉40
20191213,600749.SH,37.52270203514499,36.82980136432588,38.9085033767832,金叉40
20191213,600750.SH,52.04560482062768,43.764138003393356,68.60853845509632,金叉50+
20191213,600754.SH,73.99389425888425,73.1854834813527,75.61071581394734,金叉50+
20191213,600756.SH,59.22820046825347,58.33935395154273,61.00589350167493,金叉50+
20191213,600765.SH,89.63203401285627,89.18499733420406,90.5261073701607,金叉50+
20191213,600773.SH,62.52739626524653,61.19595108166445,65.1902866324107,金叉50+
20191213,600780.SH,56.34113831856314,54.270392787156844,60.48262938137573,金叉50+
20191213,600787.SH,61.78651272046591,58.74136597870258,67.87680620399256,金叉50+
20191213,600792.SH,42.084505889794045,39.64241005659766,46.96869755618681,金叉50
20191213,600798.SH,62.80520816968882,62.46869574227633,63.478233024513784,金叉50+
20191213,600809.SH,35.72676310821574,29.143900438846202,48.892488446954815,金叉50
20191213,600810.SH,53.934135524486855,53.733659931670275,54.33508671012001,金叉50+
20191213,600815.SH,13.06135826893962,16.903305616521163,5.377463573776531,
20191213,600823.SH,81.06205796215517,80.9225982990837,81.34097728829809,金叉50+
20191213,600826.SH,69.026554769234,66.13168896526692,74.81628637716815,金叉50+
20191213,600847.SH,47.65526489443948,47.47697263214307,48.011849419032316,金叉50
20191213,600857.SH,57.16963764522732,56.76081790068907,57.987277134303824,金叉50+
20191213,600864.SH,67.38319784131869,63.719096607695974,74.71140030856412,金叉50+
20191213,600869.SH,24.581321348868414,22.593097275436936,28.55776949573137,金叉30
20191213,600872.SH,14.957286826587747,17.11302622684272,10.645808026077802,
20191213,600874.SH,57.06608082495575,51.292174981273774,68.6138925123197,金叉50+
20191213,600877.SH,68.09507927350668,67.90294864283747,68.47934053484511,金叉50+
20191213,600885.SH,46.84642263030633,42.682960883145846,55.17334612462729,金叉50+
20191213,600889.SH,80.25062264895753,78.98873904065182,82.77438986556896,金叉50+
20191213,600890.SH,49.1682952135313,43.589169930407145,60.32654577977961,金叉50+
20191213,600891.SH,62.49704231798878,62.37842539668614,62.73427616059405,金叉50+
20191213,600895.SH,61.07064530860839,53.01063143556962,77.19067305468593,金叉50+
20191213,600901.SH,52.74226480362491,50.91138638834121,56.40402163419232,金叉50+
20191213,600959.SH,44.709694715259424,39.07877489125815,55.97153436326198,金叉50+
20191213,600960.SH,47.57375770698388,47.1629526939934,48.39536773296486,金叉50
20191213,600961.SH,30.276324020450364,30.200274863037095,30.428422335276906,金叉40
20191213,600971.SH,59.62348314668947,52.574836321973606,73.72077679612121,金叉50+
20191213,600975.SH,28.60542955823963,23.63475143855547,38.54678579760795,金叉40
20191213,600979.SH,68.23914029920229,63.081894645186196,78.55363160723448,金叉50+
20191213,600982.SH,76.74618549254926,75.79154878007324,78.65545891750128,金叉50+
20191213,601002.SH,69.20893574623194,59.76773314472047,88.09134094925491,金叉50+
20191213,601006.SH,50.49623936715788,44.93247101327945,61.623776074914744,金叉50+
20191213,601008.SH,64.07667380708102,60.377168362330565,71.47568469658194,金叉50+
